CLIENT_ID,AGE,INCOME,REGION,PRODUCT_TYPE,CREDIT_SCORE,PREDICTED_REVENUE,RISK_CATEGORY,SCENARIO_FACTOR,NOTE
C2885,32,80410,Brno,Credit Card,793,7945,Low Risk,1.1,
C2886,39,68883,Ostrava,Mortgage,766,5737,Low Risk,1.1,
C2887,58,76175,Pilsen,Personal Loan,771,8774,Low Risk,0.9,
C2888,62,112924,Prague,Credit Card,782,9211,Low Risk,1,
C2889,50,89596,Brno,Mortgage,702,1677,Medium Risk,1.1,
C2890,52,81921,Ostrava,Personal Loan,740,4209,Medium Risk,1.1,
C2891,39,89731,Pilsen,Credit Card,569,9070,High Risk,1.1,
C2892,21,43182,Prague,Mortgage,595,4472,High Risk,1.1,
C2893,43,70651,Brno,Personal Loan,539,1959,High Risk,1,
C2894,67,87280,Ostrava,Credit Card,588,3335,High Risk,1.1,
C2895,28,45439,Pilsen,Mortgage,580,8263,High Risk,0.9,
C2896,59,77978,Prague,Personal Loan,755,6862,Low Risk,1,
C2897,42,72519,Brno,Credit Card,661,4373,Medium Risk,0.9,
C2898,30,66157,Ostrava,Mortgage,790,7332,Low Risk,1,
C2899,27,40124,Pilsen,Personal Loan,730,3373,Medium Risk,0.9,
C2900,21,45386,Prague,Credit Card,569,6480,High Risk,1.1,
C2901,28,42434,Brno,Mortgage,546,7479,High Risk,0.9,
C2902,27,40523,Ostrava,Personal Loan,815,2048,Low Risk,0.9,
C2903,26,40680,Pilsen,Credit Card,724,5044,Medium Risk,0.9,
C2904,39,76278,Prague,Mortgage,678,8120,Medium Risk,1.1,
C2905,32,50636,Brno,Personal Loan,661,7169,Medium Risk,1.1,
C2906,49,83727,Ostrava,Credit Card,668,6161,Medium Risk,1,
C2907,33,88652,Pilsen,Mortgage,802,7097,Low Risk,1,
C2908,62,91062,Prague,Personal Loan,808,5586,Low Risk,0.9,
C2909,44,71750,Brno,Credit Card,510,2216,High Risk,1,
C2910,43,65173,Ostrava,Mortgage,610,6038,Medium Risk,1,
C2911,69,114624,Pilsen,Personal Loan,511,5037,High Risk,0.9,
C2912,55,113761,Prague,Credit Card,575,1923,High Risk,0.9,
C2913,36,64295,Brno,Mortgage,695,9436,Medium Risk,1.1,
C2914,62,94632,Ostrava,Personal Loan,636,7348,Medium Risk,1.1,
C2915,28,45909,Pilsen,Credit Card,641,5318,Medium Risk,0.9,
C2916,23,48396,Prague,Mortgage,634,9877,Medium Risk,1,
C2917,70,107619,Brno,Personal Loan,786,7072,Low Risk,1,
C2918,55,119740,Ostrava,Credit Card,558,5249,High Risk,0.9,
C2919,55,75655,Pilsen,Mortgage,630,7780,Medium Risk,1,
C2920,42,74218,Prague,Personal Loan,639,1388,Medium Risk,0.9,
C2921,66,95911,Brno,Credit Card,629,2592,Medium Risk,1,
C2922,34,72362,Ostrava,Mortgage,672,2965,Medium Risk,1.1,
C2923,43,73131,Pilsen,Personal Loan,671,3950,Medium Risk,0.9,
C2924,51,79141,Prague,Credit Card,573,2889,High Risk,1.1,
C2925,52,92605,Brno,Mortgage,509,6110,High Risk,0.9,
C2926,34,89825,Ostrava,Personal Loan,610,9267,Medium Risk,0.9,
C2927,51,75713,Pilsen,Credit Card,623,9067,Medium Risk,1.1,
C2928,23,30161,Prague,Mortgage,825,6903,Low Risk,1,
C2929,65,93412,Brno,Personal Loan,753,6631,Low Risk,0.9,
C2930,46,53294,Ostrava,Credit Card,735,4502,Medium Risk,1.1,
C2931,54,107239,Pilsen,Mortgage,755,7887,Low Risk,1,
C2932,55,76756,Prague,Personal Loan,614,9492,Medium Risk,1,
C2933,40,64891,Brno,Credit Card,771,4436,Low Risk,1.1,
C2934,26,40553,Ostrava,Mortgage,808,5681,Low Risk,1,
C2935,56,103994,Pilsen,Personal Loan,539,7428,High Risk,1,
C2936,37,62493,Prague,Credit Card,789,4030,Low Risk,1.1,
C2937,47,82981,Brno,Mortgage,661,3213,Medium Risk,1,
C2938,50,74751,Ostrava,Personal Loan,759,3880,Low Risk,0.9,
C2939,60,90224,Pilsen,Credit Card,516,7964,High Risk,1.1,
C2940,43,57157,Prague,Mortgage,816,6559,Low Risk,0.9,
C2941,22,43499,Brno,Personal Loan,802,4321,Low Risk,1.1,
C2942,37,78970,Ostrava,Credit Card,596,8022,High Risk,1.1,
C2943,69,89405,Pilsen,Mortgage,607,3021,Medium Risk,1.1,
C2944,21,49288,Prague,Personal Loan,578,7622,High Risk,1.1,
C2945,34,85544,Brno,Credit Card,847,4983,Low Risk,0.9,
C2946,43,84936,Ostrava,Mortgage,811,3351,Low Risk,1,
C2947,33,72269,Pilsen,Personal Loan,795,4954,Low Risk,1.1,
C2948,52,75933,Prague,Credit Card,507,5583,High Risk,1,
C2949,63,83004,Brno,Mortgage,791,4520,Low Risk,1,
C2950,68,103116,Ostrava,Personal Loan,815,3634,Low Risk,0.9,
C2951,48,63774,Pilsen,Credit Card,832,5723,Low Risk,0.9,
C2952,37,51258,Prague,Mortgage,648,9502,Medium Risk,1,
C2953,29,30276,Brno,Personal Loan,514,2227,High Risk,1.1,
C2954,60,109678,Ostrava,Credit Card,593,9466,High Risk,1.1,
C2955,38,78734,Pilsen,Mortgage,679,9434,Medium Risk,1.1,
C2956,24,43734,Prague,Personal Loan,735,2555,Medium Risk,1,
C2957,53,101991,Brno,Credit Card,729,8626,Medium Risk,0.9,
C2958,28,34306,Ostrava,Mortgage,528,8730,High Risk,1.1,
C2959,66,77685,Pilsen,Personal Loan,530,8694,High Risk,0.9,
C2960,21,35510,Prague,Credit Card,787,2975,Low Risk,1.1,
C2961,60,104632,Brno,Mortgage,502,5213,High Risk,1.1,
C2962,25,42521,Ostrava,Personal Loan,812,7410,Low Risk,1.1,
C2963,57,119277,Pilsen,Credit Card,713,2458,Medium Risk,0.9,
C2964,35,77026,Prague,Mortgage,731,2279,Medium Risk,1.1,
C2965,55,98781,Brno,Personal Loan,796,7964,Low Risk,1,
C2966,28,30511,Ostrava,Credit Card,728,3532,Medium Risk,0.9,
C2967,28,35727,Pilsen,Mortgage,834,4687,Low Risk,0.9,
C2968,31,50055,Prague,Personal Loan,725,1851,Medium Risk,1,
C2969,44,60237,Brno,Credit Card,522,6459,High Risk,1,
C2970,49,77262,Ostrava,Mortgage,584,7825,High Risk,1,
C2971,58,96243,Pilsen,Personal Loan,677,9303,Medium Risk,1.1,
C2972,22,47995,Prague,Credit Card,527,2523,High Risk,0.9,
C2973,36,74435,Brno,Mortgage,583,8995,High Risk,1,
C2974,53,95814,Ostrava,Personal Loan,579,4265,High Risk,0.9,
C2975,68,116138,Pilsen,Credit Card,773,1076,Low Risk,1.1,
C2976,25,47206,Prague,Mortgage,538,3090,High Risk,1.1,
C2977,67,75052,Brno,Personal Loan,544,7491,High Risk,0.9,
C2978,35,58754,Ostrava,Credit Card,650,4196,Medium Risk,1.1,
C2979,20,38922,Pilsen,Mortgage,564,6709,High Risk,1.1,
C2980,42,69239,Prague,Personal Loan,507,5649,High Risk,1.1,
C2981,43,84380,Brno,Credit Card,761,5946,Low Risk,0.9,
C2982,21,45310,Ostrava,Mortgage,595,8396,High Risk,0.9,
C2983,49,59777,Pilsen,Personal Loan,522,8456,High Risk,0.9,
C2984,44,77662,Prague,Credit Card,819,1840,Low Risk,1.1,
C2985,70,102411,Brno,Mortgage,803,6220,Low Risk,1.1,
C2986,23,39063,Ostrava,Personal Loan,615,4375,Medium Risk,1.1,
C2987,55,84527,Pilsen,Credit Card,502,6735,High Risk,1.1,
C2988,30,51303,Prague,Mortgage,785,7498,Low Risk,0.9,
C2989,36,86682,Brno,Personal Loan,659,4762,Medium Risk,1.1,
C2990,36,83370,Ostrava,Credit Card,690,6562,Medium Risk,0.9,
C2991,29,48154,Pilsen,Mortgage,581,3274,High Risk,0.9,
C2992,22,48499,Prague,Personal Loan,551,9389,High Risk,1,
C2993,26,46610,Brno,Credit Card,564,8140,High Risk,1.1,
C2994,43,56440,Ostrava,Mortgage,685,2108,Medium Risk,1.1,
C2995,24,46092,Pilsen,Personal Loan,723,4700,Medium Risk,1.1,
C2996,49,86557,Prague,Credit Card,674,6209,Medium Risk,0.9,
C2997,63,103030,Brno,Mortgage,663,2612,Medium Risk,1,
C2998,59,81298,Ostrava,Personal Loan,818,6970,Low Risk,1.1,
C2999,59,89715,Pilsen,Credit Card,814,9862,Low Risk,1.1,
C3000,26,34553,Prague,Mortgage,796,3052,Low Risk,1,
C3001,59,98622,Brno,Personal Loan,745,4623,Medium Risk,1,
C3002,46,60355,Ostrava,Credit Card,760,3968,Low Risk,1.1,
C3003,24,47674,Pilsen,Mortgage,723,9974,Medium Risk,1,
C3004,68,79453,Prague,Personal Loan,632,5559,Medium Risk,1.1,
C3005,40,71706,Brno,Credit Card,623,6959,Medium Risk,0.9,
C3006,30,54500,Ostrava,Mortgage,798,4539,Low Risk,0.9,
C3007,46,80724,Pilsen,Personal Loan,525,8406,High Risk,1.1,
C3008,53,105575,Prague,Credit Card,790,1677,Low Risk,0.9,
C3009,57,93495,Brno,Mortgage,765,9036,Low Risk,1,
C3010,55,108445,Ostrava,Personal Loan,808,4178,Low Risk,1,
C3011,26,37535,Pilsen,Credit Card,605,2817,Medium Risk,1.1,
C3012,50,66572,Prague,Mortgage,819,4306,Low Risk,1,
C3013,40,52192,Brno,Personal Loan,805,2335,Low Risk,0.9,
C3014,20,45846,Ostrava,Credit Card,811,5875,Low Risk,1,
C3015,70,95747,Pilsen,Mortgage,502,1233,High Risk,1.1,
C3016,58,108628,Prague,Personal Loan,551,6540,High Risk,0.9,
C3017,40,76695,Brno,Credit Card,513,9914,High Risk,1.1,
C3018,61,89334,Ostrava,Mortgage,820,4740,Low Risk,1.1,
C3019,27,40872,Pilsen,Personal Loan,676,3388,Medium Risk,1.1,
C3020,54,110253,Prague,Credit Card,625,2047,Medium Risk,0.9,
C3021,48,74896,Brno,Mortgage,665,5395,Medium Risk,0.9,
C3022,60,103223,Ostrava,Personal Loan,655,4520,Medium Risk,0.9,
C3023,43,79467,Pilsen,Credit Card,556,1696,High Risk,0.9,
C3024,47,65821,Prague,Mortgage,739,4721,Medium Risk,0.9,
C3025,49,63734,Brno,Personal Loan,698,1927,Medium Risk,1.1,
C3026,67,83533,Ostrava,Credit Card,570,7080,High Risk,0.9,
C3027,28,36219,Pilsen,Mortgage,801,6907,Low Risk,1.1,
C3028,54,84052,Prague,Personal Loan,553,3304,High Risk,1,
C3029,23,31209,Brno,Credit Card,515,7795,High Risk,0.9,
C3030,34,54786,Ostrava,Mortgage,537,2558,High Risk,0.9,
C3031,59,117438,Pilsen,Personal Loan,530,3409,High Risk,1.1,
C3032,31,58809,Prague,Credit Card,543,7973,High Risk,1,
C3033,52,87119,Brno,Mortgage,802,9563,Low Risk,1,
C3034,70,92348,Ostrava,Personal Loan,645,9225,Medium Risk,1,
C3035,41,77250,Pilsen,Credit Card,793,9923,Low Risk,0.9,
C3036,25,37754,Prague,Mortgage,848,8608,Low Risk,1,
C3037,70,119481,Brno,Personal Loan,776,3018,Low Risk,1.1,
C3038,27,49795,Ostrava,Credit Card,632,7459,Medium Risk,1,
C3039,41,67283,Pilsen,Mortgage,786,5363,Low Risk,1,
C3040,31,68984,Prague,Personal Loan,640,8353,Medium Risk,1.1,
C3041,44,68861,Brno,Credit Card,546,8540,High Risk,1,
C3042,33,80452,Ostrava,Mortgage,716,9011,Medium Risk,0.9,
C3043,21,49689,Pilsen,Personal Loan,822,5226,Low Risk,1,
C3044,30,50496,Prague,Credit Card,572,5666,High Risk,1.1,
C3045,32,55988,Brno,Mortgage,732,1654,Medium Risk,1.1,
C3046,29,49580,Ostrava,Personal Loan,794,2239,Low Risk,1.1,
C3047,35,52984,Pilsen,Credit Card,671,8449,Medium Risk,1,
C3048,60,79068,Prague,Mortgage,613,4554,Medium Risk,1.1,
C3049,40,50629,Brno,Personal Loan,591,1676,High Risk,1.1,
C3050,37,51960,Ostrava,Credit Card,742,5100,Medium Risk,0.9,
C3051,60,96253,Pilsen,Mortgage,739,5274,Medium Risk,1,
C3052,69,116893,Prague,Personal Loan,668,1184,Medium Risk,1.1,
C3053,45,84216,Brno,Credit Card,836,8959,Low Risk,1,
C3054,56,93599,Ostrava,Mortgage,698,9577,Medium Risk,1,
C3055,30,85204,Pilsen,Personal Loan,759,4146,Low Risk,1,
C3056,70,89446,Prague,Credit Card,850,1345,Low Risk,0.9,
C3057,54,103125,Brno,Mortgage,550,5169,High Risk,1.1,
C3058,67,91185,Ostrava,Personal Loan,682,5493,Medium Risk,1.1,
C3059,24,49818,Pilsen,Credit Card,751,7038,Low Risk,1,
C3060,36,75311,Prague,Mortgage,527,4629,High Risk,1.1,
C3061,29,45091,Brno,Personal Loan,593,7934,High Risk,1.1,
C3062,69,110984,Ostrava,Credit Card,714,4298,Medium Risk,1.1,
C3063,47,64993,Pilsen,Mortgage,552,8871,High Risk,1,
C3064,42,77559,Prague,Personal Loan,578,9801,High Risk,1.1,
C3065,28,46424,Brno,Credit Card,753,3763,Low Risk,0.9,
C3066,61,118177,Ostrava,Mortgage,612,1479,Medium Risk,0.9,
C3067,55,85264,Pilsen,Personal Loan,648,9943,Medium Risk,1.1,
C3068,46,70274,Prague,Credit Card,673,8256,Medium Risk,1.1,
C3069,45,85475,Brno,Mortgage,815,9692,Low Risk,1.1,
C3070,60,116753,Ostrava,Personal Loan,753,5165,Low Risk,0.9,
C3071,34,88711,Pilsen,Credit Card,554,7437,High Risk,0.9,
C3072,27,31236,Prague,Mortgage,688,6593,Medium Risk,1,
C3073,35,62687,Brno,Personal Loan,615,7112,Medium Risk,0.9,
C3074,20,48773,Ostrava,Credit Card,807,9967,Low Risk,1.1,
C3075,34,50837,Pilsen,Mortgage,771,9377,Low Risk,1,
C3076,52,75787,Prague,Personal Loan,608,6860,Medium Risk,1,
C3077,41,85196,Brno,Credit Card,631,4124,Medium Risk,1,
C3078,59,94205,Ostrava,Mortgage,640,2386,Medium Risk,1,
C3079,45,76210,Pilsen,Personal Loan,651,5044,Medium Risk,1.1,
C3080,46,81914,Prague,Credit Card,624,9377,Medium Risk,1,
C3081,57,83556,Brno,Mortgage,785,3570,Low Risk,1.1,
C3082,49,81353,Ostrava,Personal Loan,518,7855,High Risk,1,
C3083,22,30100,Pilsen,Credit Card,521,1637,High Risk,1.1,
C3084,52,87098,Prague,Mortgage,765,2660,Low Risk,0.9,
C3085,44,64860,Brno,Personal Loan,507,3590,High Risk,1,
C3086,25,37726,Ostrava,Credit Card,589,4300,High Risk,1,
C3087,61,111737,Pilsen,Mortgage,604,1085,Medium Risk,1.1,
C3088,39,70078,Prague,Personal Loan,507,9761,High Risk,1,
C3089,22,38866,Brno,Credit Card,809,8596,Low Risk,1,
C3090,36,86274,Ostrava,Mortgage,586,3795,High Risk,1,
C3091,34,68926,Pilsen,Personal Loan,614,5006,Medium Risk,1,
C3092,57,90698,Prague,Credit Card,665,5969,Medium Risk,1.1,
C3093,24,32076,Brno,Mortgage,838,5320,Low Risk,1.1,
C3094,28,49402,Ostrava,Personal Loan,807,8331,Low Risk,0.9,
C3095,56,75456,Pilsen,Credit Card,707,9467,Medium Risk,0.9,
C3096,33,70707,Prague,Mortgage,828,6982,Low Risk,1,
C3097,38,78826,Brno,Personal Loan,790,9101,Low Risk,1,
C3098,70,82333,Ostrava,Credit Card,803,1940,Low Risk,1.1,
C3099,56,86820,Pilsen,Mortgage,747,1142,Medium Risk,1.1,
C3100,56,89231,Prague,Personal Loan,716,1334,Medium Risk,0.9,
C3101,63,83757,Brno,Credit Card,505,7590,High Risk,1.1,
C3102,48,67777,Ostrava,Mortgage,580,7186,High Risk,1.1,
C3103,62,117156,Pilsen,Personal Loan,536,7956,High Risk,1.1,
C3104,38,86764,Prague,Credit Card,816,2679,Low Risk,1.1,
C3105,52,90274,Brno,Mortgage,641,6098,Medium Risk,1.1,
C3106,33,79991,Ostrava,Personal Loan,728,3659,Medium Risk,1,
C3107,44,76274,Pilsen,Credit Card,658,2772,Medium Risk,0.9,
C3108,37,68310,Prague,Mortgage,735,5489,Medium Risk,0.9,
C3109,68,95325,Brno,Personal Loan,583,1313,High Risk,0.9,
C3110,36,71016,Ostrava,Credit Card,525,5687,High Risk,1.1,
C3111,34,68762,Pilsen,Mortgage,583,2469,High Risk,1,
C3112,40,86602,Prague,Personal Loan,638,2744,Medium Risk,1,
C3113,20,41669,Brno,Credit Card,523,6637,High Risk,1.1,
C3114,40,54685,Ostrava,Mortgage,766,9358,Low Risk,1.1,
C3115,29,49038,Pilsen,Personal Loan,648,1506,Medium Risk,1.1,
C3116,30,84605,Prague,Credit Card,508,8956,High Risk,0.9,
C3117,51,86269,Brno,Mortgage,539,8449,High Risk,1.1,
C3118,43,58277,Ostrava,Personal Loan,807,8256,Low Risk,1.1,
C3119,61,117020,Pilsen,Credit Card,625,3846,Medium Risk,1,
C3120,32,53893,Prague,Mortgage,728,9008,Medium Risk,1.1,
C3121,48,51358,Brno,Personal Loan,814,3990,Low Risk,0.9,
C3122,69,111433,Ostrava,Credit Card,588,3471,High Risk,1,
C3123,62,119990,Pilsen,Mortgage,542,7077,High Risk,1,
C3124,28,32612,Prague,Personal Loan,652,7617,Medium Risk,0.9,
C3125,70,86791,Brno,Credit Card,818,7014,Low Risk,0.9,
C3126,41,78918,Ostrava,Mortgage,818,6769,Low Risk,1,
C3127,25,30935,Pilsen,Personal Loan,706,8925,Medium Risk,1,
C3128,45,73549,Prague,Credit Card,533,4668,High Risk,1.1,
C3129,43,85531,Brno,Mortgage,680,3397,Medium Risk,1,
C3130,33,51110,Ostrava,Personal Loan,544,1870,High Risk,1.1,
C3131,40,69743,Pilsen,Credit Card,553,9129,High Risk,1,
C3132,35,55367,Prague,Mortgage,843,2202,Low Risk,1.1,
C3133,50,75330,Brno,Personal Loan,703,2976,Medium Risk,0.9,
C3134,48,55451,Ostrava,Credit Card,579,9703,High Risk,1,
C3135,27,36199,Pilsen,Mortgage,559,7672,High Risk,1.1,
C3136,42,79751,Prague,Personal Loan,630,9607,Medium Risk,1.1,
C3137,43,87741,Brno,Credit Card,518,5818,High Risk,1.1,
C3138,25,46979,Ostrava,Mortgage,754,7582,Low Risk,1,
C3139,60,83717,Pilsen,Personal Loan,622,4327,Medium Risk,0.9,
C3140,42,52237,Prague,Credit Card,534,5832,High Risk,0.9,
C3141,20,39368,Brno,Mortgage,607,1865,Medium Risk,1,
C3142,55,117148,Ostrava,Personal Loan,649,7874,Medium Risk,0.9,
C3143,27,48141,Pilsen,Credit Card,728,8134,Medium Risk,1.1,
C3144,21,40073,Prague,Mortgage,797,3907,Low Risk,1.1,
C3145,41,77001,Brno,Personal Loan,627,3696,Medium Risk,1,
C3146,38,86626,Ostrava,Credit Card,615,9320,Medium Risk,1,
C3147,54,103654,Pilsen,Mortgage,697,5575,Medium Risk,0.9,
C3148,58,116555,Prague,Personal Loan,612,3659,Medium Risk,0.9,
C3149,33,82986,Brno,Credit Card,639,7054,Medium Risk,1.1,
C3150,37,82397,Ostrava,Mortgage,603,3134,Medium Risk,1.1,
C3151,43,56240,Pilsen,Personal Loan,709,5706,Medium Risk,0.9,
C3152,31,64077,Prague,Credit Card,598,5267,High Risk,0.9,
C3153,52,109626,Brno,Mortgage,779,8062,Low Risk,0.9,
C3154,30,83017,Ostrava,Personal Loan,765,6162,Low Risk,0.9,
C3155,33,56053,Pilsen,Credit Card,739,8869,Medium Risk,0.9,
C3156,28,34306,Prague,Mortgage,716,2272,Medium Risk,1,
C3157,69,98604,Brno,Personal Loan,627,9551,Medium Risk,1,
C3158,52,109915,Ostrava,Credit Card,652,8642,Medium Risk,0.9,
C3159,43,50080,Pilsen,Mortgage,700,5422,Medium Risk,1.1,
C3160,21,37757,Prague,Personal Loan,754,5621,Low Risk,1.1,
C3161,48,75590,Brno,Credit Card,690,7849,Medium Risk,0.9,
C3162,57,91977,Ostrava,Mortgage,639,9751,Medium Risk,0.9,
C3163,41,70737,Pilsen,Personal Loan,840,6086,Low Risk,0.9,
C3164,54,83174,Prague,Credit Card,595,1896,High Risk,1,
C3165,54,116868,Brno,Mortgage,741,5238,Medium Risk,1,
C3166,21,37521,Ostrava,Personal Loan,687,4176,Medium Risk,1,
C3167,31,63952,Pilsen,Credit Card,588,2862,High Risk,1.1,
C3168,57,95684,Prague,Mortgage,583,2978,High Risk,0.9,
C3169,46,57990,Brno,Personal Loan,587,2952,High Risk,1.1,
C3170,50,84336,Ostrava,Credit Card,595,4655,High Risk,1,
C3171,31,71764,Pilsen,Mortgage,679,5247,Medium Risk,0.9,
C3172,55,93070,Prague,Personal Loan,808,8190,Low Risk,1.1,
C3173,50,51547,Brno,Credit Card,713,1081,Medium Risk,1.1,
C3174,53,82538,Ostrava,Mortgage,749,5253,Medium Risk,1.1,
C3175,58,90648,Pilsen,Personal Loan,565,2680,High Risk,1,
C3176,61,114883,Prague,Credit Card,769,4831,Low Risk,1,
C3177,42,85404,Brno,Mortgage,599,3408,High Risk,1.1,
C3178,61,118762,Ostrava,Personal Loan,547,1342,High Risk,1,
C3179,32,73787,Pilsen,Credit Card,795,5325,Low Risk,1,
C3180,53,103986,Prague,Mortgage,540,3024,High Risk,1,
C3181,61,107240,Brno,Personal Loan,682,9473,Medium Risk,1,
C3182,66,81393,Ostrava,Credit Card,752,5185,Low Risk,1.1,
C3183,64,86867,Pilsen,Mortgage,716,1451,Medium Risk,1.1,
C3184,35,86018,Prague,Personal Loan,537,9607,High Risk,0.9,
C3185,55,112374,Brno,Credit Card,688,4053,Medium Risk,1,
C3186,66,77220,Ostrava,Mortgage,557,5281,High Risk,1.1,
C3187,30,71882,Pilsen,Personal Loan,691,1343,Medium Risk,0.9,
C3188,56,113275,Prague,Credit Card,561,7774,High Risk,1.1,
C3189,25,49781,Brno,Mortgage,816,9502,Low Risk,1,
C3190,23,49515,Ostrava,Personal Loan,762,1354,Low Risk,1,
C3191,42,80184,Pilsen,Credit Card,676,4149,Medium Risk,1,
C3192,57,101287,Prague,Mortgage,503,8390,High Risk,1,
C3193,64,103607,Brno,Personal Loan,571,3288,High Risk,1,
C3194,39,72480,Ostrava,Credit Card,547,7726,High Risk,0.9,
C3195,50,54155,Pilsen,Mortgage,762,9609,Low Risk,1,
C3196,30,63356,Prague,Personal Loan,675,4065,Medium Risk,1,
C3197,56,104781,Brno,Credit Card,530,2730,High Risk,0.9,
C3198,58,89322,Ostrava,Mortgage,688,1923,Medium Risk,1,
C3199,32,76942,Pilsen,Personal Loan,634,6402,Medium Risk,1.1,
C3200,56,92184,Prague,Credit Card,562,9419,High Risk,0.9,
C3201,23,36461,Brno,Mortgage,696,8657,Medium Risk,0.9,
C3202,29,48014,Ostrava,Personal Loan,530,7452,High Risk,1.1,
C3203,59,84479,Pilsen,Credit Card,512,4174,High Risk,0.9,
C3204,49,71652,Prague,Mortgage,814,1369,Low Risk,1,
C3205,67,114800,Brno,Personal Loan,771,2200,Low Risk,0.9,
C3206,33,69551,Ostrava,Credit Card,651,3705,Medium Risk,1,
C3207,61,76925,Pilsen,Mortgage,849,5049,Low Risk,1.1,
C3208,31,74277,Prague,Personal Loan,559,2931,High Risk,0.9,
C3209,26,42429,Brno,Credit Card,780,4665,Low Risk,1.1,
C3210,55,118439,Ostrava,Mortgage,533,9614,High Risk,0.9,
C3211,47,54041,Pilsen,Personal Loan,815,7939,Low Risk,1,
C3212,45,74845,Prague,Credit Card,716,9566,Medium Risk,1,
C3213,64,78318,Brno,Mortgage,671,9269,Medium Risk,1.1,
C3214,53,114945,Ostrava,Personal Loan,717,5996,Medium Risk,1.1,
C3215,35,82778,Pilsen,Credit Card,552,7414,High Risk,1.1,
C3216,67,80034,Prague,Mortgage,796,7402,Low Risk,1,
C3217,23,39130,Brno,Personal Loan,567,9920,High Risk,1.1,
C3218,68,118809,Ostrava,Credit Card,680,9071,Medium Risk,1,
C3219,47,79709,Pilsen,Mortgage,825,1300,Low Risk,1.1,
C3220,33,85835,Prague,Personal Loan,740,1482,Medium Risk,1,
C3221,64,112027,Brno,Credit Card,754,4237,Low Risk,1,
C3222,47,63745,Ostrava,Mortgage,800,2210,Low Risk,1.1,
C3223,53,100459,Pilsen,Personal Loan,748,9962,Medium Risk,0.9,
C3224,63,90012,Prague,Credit Card,768,3079,Low Risk,1,
C3225,26,49877,Brno,Mortgage,632,5690,Medium Risk,0.9,
C3226,47,56968,Ostrava,Personal Loan,596,3324,High Risk,1.1,
C3227,48,76005,Pilsen,Credit Card,530,5993,High Risk,1.1,
C3228,40,76933,Prague,Mortgage,729,9080,Medium Risk,0.9,
C3229,54,94320,Brno,Personal Loan,566,5073,High Risk,1.1,
C3230,30,85798,Ostrava,Credit Card,540,1294,High Risk,1.1,
C3231,64,115456,Pilsen,Mortgage,575,9204,High Risk,1,
C3232,50,85853,Prague,Personal Loan,832,9605,Low Risk,1.1,
C3233,55,104557,Brno,Credit Card,546,5266,High Risk,0.9,
C3234,28,35227,Ostrava,Mortgage,725,9550,Medium Risk,1.1,
C3235,53,87292,Pilsen,Personal Loan,769,7105,Low Risk,1,
C3236,68,105091,Prague,Credit Card,772,9371,Low Risk,1.1,
C3237,32,73214,Brno,Mortgage,610,5014,Medium Risk,1.1,
C3238,63,97467,Ostrava,Personal Loan,596,9905,High Risk,1,
C3239,20,48287,Pilsen,Credit Card,568,6932,High Risk,0.9,
C3240,27,35714,Prague,Mortgage,815,6905,Low Risk,0.9,
C3241,25,46819,Brno,Personal Loan,717,7797,Medium Risk,0.9,
C3242,37,86160,Ostrava,Credit Card,710,1477,Medium Risk,0.9,
C3243,33,79397,Pilsen,Mortgage,754,2370,Low Risk,0.9,
C3244,22,45151,Prague,Personal Loan,849,2815,Low Risk,0.9,
C3245,38,58617,Brno,Credit Card,605,1225,Medium Risk,1,
C3246,22,46083,Ostrava,Mortgage,731,1001,Medium Risk,1,
C3247,49,58537,Pilsen,Personal Loan,603,3621,Medium Risk,1.1,
C3248,50,79901,Prague,Credit Card,538,7907,High Risk,1.1,
C3249,20,48583,Brno,Mortgage,693,3916,Medium Risk,1,
C3250,58,96602,Ostrava,Personal Loan,633,6486,Medium Risk,0.9,
C3251,46,66472,Pilsen,Credit Card,544,9912,High Risk,1,
C3252,62,76602,Prague,Mortgage,603,1240,Medium Risk,1.1,
C3253,32,61073,Brno,Personal Loan,696,1819,Medium Risk,1.1,
C3254,49,61970,Ostrava,Credit Card,672,5089,Medium Risk,1.1,
C3255,34,63695,Pilsen,Mortgage,718,1234,Medium Risk,1.1,
C3256,49,86954,Prague,Personal Loan,661,4297,Medium Risk,1.1,
C3257,22,31586,Brno,Credit Card,596,8733,High Risk,1.1,
C3258,48,62261,Ostrava,Mortgage,526,6590,High Risk,0.9,
C3259,28,41676,Pilsen,Personal Loan,581,1860,High Risk,0.9,
C3260,61,82615,Prague,Credit Card,566,9703,High Risk,0.9,
C3261,36,62705,Brno,Mortgage,678,2524,Medium Risk,1,
C3262,53,82824,Ostrava,Personal Loan,752,3052,Low Risk,1.1,
C3263,39,52378,Pilsen,Credit Card,511,2742,High Risk,1.1,
C3264,46,88639,Prague,Mortgage,546,3609,High Risk,1.1,
C3265,47,87558,Brno,Personal Loan,543,1554,High Risk,1.1,
C3266,56,92617,Ostrava,Credit Card,692,4455,Medium Risk,1.1,
C3267,24,30717,Pilsen,Mortgage,764,4883,Low Risk,0.9,
C3268,26,41889,Prague,Personal Loan,690,3497,Medium Risk,0.9,
C3269,59,97188,Brno,Credit Card,513,7518,High Risk,1,
C3270,52,82738,Ostrava,Mortgage,539,3803,High Risk,0.9,
C3271,26,45086,Pilsen,Personal Loan,506,7476,High Risk,1.1,
C3272,56,96780,Prague,Credit Card,736,2340,Medium Risk,1,
C3273,24,30023,Brno,Mortgage,837,8542,Low Risk,1.1,
